t_GK,old_band1_rel_eV,old_band2_rel_eV,matched_band1_rel_eV,matched_band2_rel_eV
0.664,-3.810736492363521,3.919939142325333,-3.7666222080620644,4.042975402924613
0.666,-3.7884920421042194,3.8873146962450362,-3.713130658887751,3.9870637650219036
0.668,-3.7661205416916763,3.855140328417841,-3.6607493725108267,3.9322649335514352
0.67,-3.743621551408558,3.8234157123700934,-3.6096011080586274,3.8786803016372584
0.672,-3.7209948163667708,3.79213958761901,-3.5597997558970267,3.8264030837960274
0.674,-3.698240269941204,3.761309782721278,-3.51145028236638,3.7755183741395126
0.676,-3.675358036468576,3.730923239579461,-3.4646487210990893,3.7261032448861013
0.678,-3.652348433202932,3.7009760389349786,-3.419482200920572,3.6782268747135003
0.68,-3.629211971524347,3.6714634269779545,-3.3760289998598365,3.631950696049124
0.682,-3.6059493574024524,3.642379843005359,-3.3343586146871944,3.5873285503280643
0.684,-3.58256149112112,3.6137189480604848,-3.2945318356953317,3.5444068405904265
0.686,-3.5590494662754892,3.585473654488223,-3.256600817168869,3.5032246715635926
0.6880000000000001,-3.5354145680570985,3.557636156342137,-3.2206091351511237,3.463813968584276
0.6900000000000001,-3.511658270847131,3.530197960580843,-3.1865918256962997,3.4261995683414743
