t_GK,old_band1_rel_eV,old_band2_rel_eV,matched_band1_rel_eV,matched_band2_rel_eV
0.604,-4.426829027391343,5.067583500558566,-4.050236228078917,4.867833010999974
0.606,-4.407570094561306,5.026415868528027,-4.03106659525126,4.838654805210183
0.608,-4.38824526558678,4.985230306722026,-4.011858396446267,4.809505084111301
0.61,-4.3688523498820695,4.944056224647612,-3.992611996566027,4.780384222310818
0.612,-4.349389088136863,4.902922306757248,-3.973327757863191,4.751292587812932
0.614,-4.329853158236875,4.861856472075916,-3.9540060398018717,4.722230542237943
0.616,-4.31024218176596,4.820885836084214,-3.9346471989357568,4.6931984410531875
0.618,-4.2905537310651365,4.78003667491247,-3.9152515888039767,4.664196633814441
0.62,-4.270785336819293,4.739334391892771,-3.895819559844745,4.635225464416557
0.622,-4.250934496138979,4.698803486507744,-3.8763514593272337,4.6062852713521885
0.624,-4.2309986811006235,4.658467525766712,-3.8568476313015507,4.577376387977335
0.626,-4.210975347704918,4.618349118031816,-3.8373084165670424,4.548499142782468
0.628,-4.190861945209904,4.578469889308763,-3.817734152658903,4.519653859668089
0.63,-4.170655925792025,4.538850462008834,-3.7981251738529727,4.490840858223372
0.632,-4.150354754485559,4.49951043618146,-3.77848181118864,4.462060454006794
0.634,-4.129955919348509,4.460468373208841,-3.7588043925097585,4.433312958827542
0.636,-4.109456941800511,4.421741781947317,-3.739093242523148,4.4045986810264175
0.638,-4.088855387076911,4.383347107293073,-3.7193486828745153,4.375917925755288
0.64,-4.068148874741383,4.345299721143418,-3.699571032241443,4.347270995253828
0.642,-4.047335089198682,4.307613915718625,-3.679760606442956,4.31865818912261
0.644,-4.026411790148428,4.270302899203736,-3.659917718565228,4.290079804591417
0.646,-4.005376822920873,4.2333787936642375,-3.640042679102894,4.261536136781951
0.648,-3.9842281286355714,4.196852635184833,-3.6201357961154423,4.23302747896393
0.65,-3.9629637541250586,4.160734376176091,-3.600197375397946,4.204554122803739
0.652,-3.941581861566628,4.125032889789708,-3.5802277206655413,4.176116358604933
0.654,-3.9200807377670124,4.089755976379869,-3.560227133750936,4.147714475539749
0.656,-3.89845880304693,4.054910371945076,-3.5401959148140643,4.11934876187102
0.658,-3.8767146196749804,4.020501758482396,-3.520134362563229,4.091019505163953
0.66,-3.8548468998033334,3.98653477618402,-3.500042774486775,4.062726992487132
0.662,-3.8328545128609166,3.9530130374044123,-3.479921447094406,4.034471510602388
0.664,-3.810736492363521,3.919939142325333,-3.4597706761673015,4.006253346143061
0.666,-3.7884920421042194,3.8873146962450362,-3.439590757015986,3.9780727857803964
0.668,-3.7661205416916763,3.855140328417841,-3.419381984745077,3.9499301163777925
0.67,-3.743621551408558,3.8234157123700934,-3.399144654523772,3.9218256251326755
0.672,-3.7209948163667708,3.79213958761901,-3.3788790618612268,3.8937595997059162
0.674,-3.698240269941204,3.761309782721278,-3.3585855028855933,3.8657323283386402
0.676,-3.675358036468576,3.730923239579461,-3.33826427462588,3.837744099956558
0.678,-3.652348433202932,3.7009760389349786,-3.3179156752953824,3.809795204261711
0.68,-3.629211971524347,3.6714634269779545,-3.297540004575711,3.7818859318117566
0.682,-3.6059493574024524,3.642379843005359,-3.2771375639004177,3.75401657408702
0.684,-3.58256149112112,3.6137189480604848,-3.256708656736982,3.7261874235454187
0.686,-3.5590494662754892,3.585473654488223,-3.2362535888663073,3.698398773665498
0.6880000000000001,-3.5354145680570985,3.557636156342137,-3.215772668658528,3.670650918977861
0.6900000000000001,-3.511658270847131,3.530197960580843,-3.19526620734418,3.6429441550853148
0.6920000000000001,-3.4877822351420393,3.503149918992642,-3.174734519279723,3.6152787786719847
0.6940000000000001,-3.4637883038395136,3.4764822607887447,-3.1541779222064106,3.5876550875018767
0.6960000000000001,-3.4396784979162236,3.4501846258066062,-3.133596737501551,3.5600733804071245
